game_id,date,status,home_team_id,home_team_name,home_team_abbrev,home_score,away_team_id,away_team_name,away_team_abbrev,away_score,venue,attendance,season
401360196,2021-12-09T01:00Z,Final,10,Houston Rockets,HOU,114,17,Brooklyn Nets,BKN,104,Toyota Center (Houston),15834,2021-22
401360197,2021-12-09T01:00Z,Final,29,Memphis Grizzlies,MEM,96,6,Dallas Mavericks,DAL,104,FedExForum,14025,2021-22
401360198,2021-12-09T01:00Z,Final,16,Minnesota Timberwolves,MIN,104,26,Utah Jazz,UTAH,136,Target Center,15181,2021-22
401360199,2021-12-09T01:00Z,Final,3,New Orleans Pelicans,NO,114,7,Denver Nuggets,DEN,120,Smoothie King Center,15035,2021-22
401360200,2021-12-09T03:00Z,Final,9,Golden State Warriors,GS,104,22,Portland Trail Blazers,POR,94,Chase Center,18064,2021-22
401360201,2021-12-09T03:00Z,Final,23,Sacramento Kings,SAC,142,19,Orlando Magic,ORL,130,Golden 1 Center,14364,2021-22
401360202,2021-12-09T03:30Z,Final,12,LA Clippers,LAC,114,2,Boston Celtics,BOS,111,crypto.com Arena,17064,2021-22
401360203,2021-12-10T00:00Z,Final,20,Philadelphia 76ers,PHI,96,26,Utah Jazz,UTAH,118,Xfinity Mobile Arena,20272,2021-22
401360204,2021-12-10T01:00Z,Final,29,Memphis Grizzlies,MEM,108,13,Los Angeles Lakers,LAL,95,FedExForum,16334,2021-22
401360205,2021-12-10T01:30Z,Final,24,San Antonio Spurs,SA,123,7,Denver Nuggets,DEN,111,Frost Bank Center,12855,2021-22
401360206,2021-12-11T00:00Z,Final,30,Charlotte Hornets,CHA,124,23,Sacramento Kings,SAC,123,Spectrum Center,16335,2021-22
401360207,2021-12-11T00:00Z,Final,11,Indiana Pacers,IND,106,6,Dallas Mavericks,DAL,93,Gainbridge Fieldhouse,12618,2021-22
401360208,2021-12-11T00:30Z,Final,1,Atlanta Hawks,ATL,105,17,Brooklyn Nets,BKN,113,State Farm Arena,17074,2021-22
401360209,2021-12-11T00:30Z,Final,28,Toronto Raptors,TOR,90,18,New York Knicks,NY,87,Scotiabank Arena,19800,2021-22
401360210,2021-12-11T01:00Z,Final,10,Houston Rockets,HOU,114,15,Milwaukee Bucks,MIL,123,Toyota Center (Houston),16319,2021-22
401360211,2021-12-11T01:00Z,Final,16,Minnesota Timberwolves,MIN,106,5,Cleveland Cavaliers,CLE,123,Target Center,15694,2021-22
401360212,2021-12-11T01:00Z,Final,3,New Orleans Pelicans,NO,109,8,Detroit Pistons,DET,93,Smoothie King Center,15828,2021-22
401360213,2021-12-11T01:00Z,Final,25,Oklahoma City Thunder,OKC,95,13,Los Angeles Lakers,LAL,116,Paycom Center,16523,2021-22
401360214,2021-12-11T03:00Z,Final,21,Phoenix Suns,PHX,111,2,Boston Celtics,BOS,90,PHX Arena,17071,2021-22
401360215,2021-12-11T20:30Z,Final,12,LA Clippers,LAC,106,19,Orlando Magic,ORL,104,crypto.com Arena,17156,2021-22
401360216,2021-12-12T00:00Z,Final,27,Washington Wizards,WSH,98,26,Utah Jazz,UTAH,123,Capital One Arena,17575,2021-22
401360217,2021-12-12T01:00Z,Final,5,Cleveland Cavaliers,CLE,117,23,Sacramento Kings,SAC,103,Rocket Arena,19432,2021-22
401360218,2021-12-12T01:00Z,Final,14,Miami Heat,MIA,118,4,Chicago Bulls,CHI,92,Kaseya Center,19731,2021-22
401360219,2021-12-12T01:00Z,Final,29,Memphis Grizzlies,MEM,113,10,Houston Rockets,HOU,106,FedExForum,17794,2021-22
401360220,2021-12-12T01:30Z,Final,20,Philadelphia 76ers,PHI,102,9,Golden State Warriors,GS,93,Xfinity Mobile Arena,21016,2021-22
401360221,2021-12-12T01:30Z,Final,24,San Antonio Spurs,SA,112,7,Denver Nuggets,DEN,127,Frost Bank Center,14607,2021-22
401360222,2021-12-12T17:00Z,Final,18,New York Knicks,NY,97,15,Milwaukee Bucks,MIL,112,Madison Square Garden,19812,2021-22
401360223,2021-12-12T23:00Z,Final,8,Detroit Pistons,DET,104,17,Brooklyn Nets,BKN,116,Little Caesars Arena,15289,2021-22
401360224,2021-12-13T00:00Z,Final,25,Oklahoma City Thunder,OKC,84,6,Dallas Mavericks,DAL,103,Paycom Center,15747,2021-22
401360225,2021-12-13T00:00Z,Final,24,San Antonio Spurs,SA,112,3,New Orleans Pelicans,NO,97,Frost Bank Center,14990,2021-22
401360226,2021-12-13T02:00Z,Final,22,Portland Trail Blazers,POR,111,16,Minnesota Timberwolves,MIN,116,Moda Center,16591,2021-22
401360227,2021-12-13T02:30Z,Final,13,Los Angeles Lakers,LAL,106,19,Orlando Magic,ORL,94,crypto.com Arena,18997,2021-22
401360228,2021-12-14T00:00Z,Final,5,Cleveland Cavaliers,CLE,105,14,Miami Heat,MIA,94,Rocket Arena,17401,2021-22
401360229,2021-12-14T00:00Z,Final,11,Indiana Pacers,IND,100,9,Golden State Warriors,GS,102,Gainbridge Fieldhouse,17018,2021-22
401360230,2021-12-14T00:00Z,Final,28,Toronto Raptors,TOR,124,23,Sacramento Kings,SAC,101,Scotiabank Arena,19463,2021-22
401360231,2021-12-14T00:30Z,Final,1,Atlanta Hawks,ATL,126,10,Houston Rockets,HOU,132,State Farm Arena,14456,2021-22
401360232,2021-12-14T00:30Z,Final,2,Boston Celtics,BOS,117,15,Milwaukee Bucks,MIL,103,TD Garden,19156,2021-22
401360233,2021-12-14T01:00Z,Final,29,Memphis Grizzlies,MEM,126,20,Philadelphia 76ers,PHI,91,FedExForum,13420,2021-22
401360234,2021-12-14T01:30Z,Final,6,Dallas Mavericks,DAL,120,30,Charlotte Hornets,CHA,96,American Airlines Center,19213,2021-22
401360235,2021-12-14T02:00Z,Final,7,Denver Nuggets,DEN,113,27,Washington Wizards,WSH,107,Ball Arena,14632,2021-22
401360236,2021-12-14T03:30Z,Final,12,LA Clippers,LAC,111,21,Phoenix Suns,PHX,95,crypto.com Arena,17909,2021-22
401360237,2021-12-15T00:30Z,Final,17,Brooklyn Nets,BKN,131,28,Toronto Raptors,TOR,129,Barclays Center,17325,2021-22
401360238,2021-12-15T00:30Z,Final,18,New York Knicks,NY,96,9,Golden State Warriors,GS,105,Madison Square Garden,19812,2021-22
401360239,2021-12-15T01:00Z,Postponed,4,Chicago Bulls,CHI,0,8,Detroit Pistons,DET,0,United Center,0,2021-22
401360240,2021-12-15T03:00Z,Final,22,Portland Trail Blazers,POR,107,21,Phoenix Suns,PHX,111,Moda Center,16184,2021-22
401360241,2021-12-16T00:00Z,Final,5,Cleveland Cavaliers,CLE,124,10,Houston Rockets,HOU,89,Rocket Arena,17131,2021-22
401360242,2021-12-16T00:00Z,Final,19,Orlando Magic,ORL,99,1,Atlanta Hawks,ATL,111,Kia Center,13576,2021-22
401360243,2021-12-16T00:00Z,Final,20,Philadelphia 76ers,PHI,96,14,Miami Heat,MIA,101,Xfinity Mobile Arena,20389,2021-22
401360244,2021-12-16T00:30Z,Final,6,Dallas Mavericks,DAL,104,13,Los Angeles Lakers,LAL,107,American Airlines Center,20270,2021-22
401360245,2021-12-16T01:00Z,Final,15,Milwaukee Bucks,MIL,114,11,Indiana Pacers,IND,99,Fiserv Forum,17341,2021-22
401360246,2021-12-16T01:00Z,Final,25,Oklahoma City Thunder,OKC,110,3,New Orleans Pelicans,NO,113,Paycom Center,13253,2021-22
401360247,2021-12-16T01:30Z,Final,24,San Antonio Spurs,SA,115,30,Charlotte Hornets,CHA,131,Frost Bank Center,14354,2021-22
401360248,2021-12-16T02:00Z,Final,7,Denver Nuggets,DEN,107,16,Minnesota Timberwolves,MIN,124,Ball Arena,15365,2021-22
401360249,2021-12-16T03:00Z,Final,26,Utah Jazz,UTAH,124,12,LA Clippers,LAC,103,Delta Center,18306,2021-22
401360250,2021-12-16T03:00Z,Final,22,Portland Trail Blazers,POR,103,29,Memphis Grizzlies,MEM,113,Moda Center,15773,2021-22
401360251,2021-12-16T03:00Z,Final,23,Sacramento Kings,SAC,119,27,Washington Wizards,WSH,105,Golden 1 Center,13806,2021-22
401360252,2021-12-17T00:00Z,Final,11,Indiana Pacers,IND,122,8,Detroit Pistons,DET,113,Gainbridge Fieldhouse,13596,2021-22
401360253,2021-12-17T00:30Z,Final,17,Brooklyn Nets,BKN,114,20,Philadelphia 76ers,PHI,105,Barclays Center,17053,2021-22
401360254,2021-12-17T00:30Z,Postponed,28,Toronto Raptors,TOR,0,4,Chicago Bulls,CHI,0,Scotiabank Arena,0,2021-22
401360255,2021-12-17T01:00Z,Final,10,Houston Rockets,HOU,103,18,New York Knicks,NY,116,Toyota Center (Houston),13857,2021-22
401360256,2021-12-17T02:00Z,Final,21,Phoenix Suns,PHX,118,27,Washington Wizards,WSH,98,PHX Arena,16177,2021-22
401360257,2021-12-18T00:00Z,Final,19,Orlando Magic,ORL,105,14,Miami Heat,MIA,115,Kia Center,14103,2021-22
401360258,2021-12-18T00:30Z,Final,1,Atlanta Hawks,ATL,115,7,Denver Nuggets,DEN,133,State Farm Arena,16114,2021-22
401360259,2021-12-18T00:30Z,Final,2,Boston Celtics,BOS,107,9,Golden State Warriors,GS,111,TD Garden,19156,2021-22
401360262,2021-12-18T01:00Z,Final,3,New Orleans Pelicans,NO,116,15,Milwaukee Bucks,MIL,112,Smoothie King Center,15504,2021-22
401360261,2021-12-18T02:00Z,Final,26,Utah Jazz,UTAH,126,24,San Antonio Spurs,SA,128,Delta Center,18306,2021-22
401360260,2021-12-18T03:00Z,Final,16,Minnesota Timberwolves,MIN,110,13,Los Angeles Lakers,LAL,92,Target Center,17136,2021-22
401360263,2021-12-18T03:00Z,Final,22,Portland Trail Blazers,POR,125,30,Charlotte Hornets,CHA,116,Moda Center,18399,2021-22
401360264,2021-12-18T03:00Z,Final,23,Sacramento Kings,SAC,105,29,Memphis Grizzlies,MEM,124,Golden 1 Center,14659,2021-22
401360265,2021-12-18T17:00Z,Final,8,Detroit Pistons,DET,107,10,Houston Rockets,HOU,116,Little Caesars Arena,13722,2021-22
401360269,2021-12-19T00:00Z,Final,2,Boston Celtics,BOS,114,18,New York Knicks,NY,107,TD Garden,19156,2021-22
401360266,2021-12-19T00:30Z,Final,17,Brooklyn Nets,BKN,93,19,Orlando Magic,ORL,100,Barclays Center,16292,2021-22
401360267,2021-12-19T00:30Z,Final,28,Toronto Raptors,TOR,119,9,Golden State Warriors,GS,100,Scotiabank Arena,7988,2021-22
401360268,2021-12-19T01:00Z,Final,25,Oklahoma City Thunder,OKC,104,12,LA Clippers,LAC,103,Paycom Center,15123,2021-22
401360270,2021-12-19T02:00Z,Final,15,Milwaukee Bucks,MIL,90,5,Cleveland Cavaliers,CLE,119,Fiserv Forum,17341,2021-22
401360271,2021-12-19T02:00Z,Final,26,Utah Jazz,UTAH,103,27,Washington Wizards,WSH,109,Delta Center,18306,2021-22
401360273,2021-12-19T23:00Z,Final,8,Detroit Pistons,DET,100,14,Miami Heat,MIA,90,Little Caesars Arena,15188,2021-22
401360274,2021-12-19T23:00Z,Final,29,Memphis Grizzlies,MEM,100,22,Portland Trail Blazers,POR,105,FedExForum,15977,2021-22
401360275,2021-12-19T23:00Z,Final,23,Sacramento Kings,SAC,121,24,San Antonio Spurs,SA,114,Golden 1 Center,15091,2021-22
401360278,2021-12-20T00:00Z,Postponed,20,Philadelphia 76ers,PHI,0,3,New Orleans Pelicans,NO,0,Xfinity Mobile Arena,0,2021-22
401360276,2021-12-20T00:30Z,Postponed,1,Atlanta Hawks,ATL,0,5,Cleveland Cavaliers,CLE,0,State Farm Arena,0,2021-22
401360277,2021-12-20T00:30Z,Postponed,17,Brooklyn Nets,BKN,0,7,Denver Nuggets,DEN,0,Barclays Center,0,2021-22
401360272,2021-12-20T01:00Z,Final,4,Chicago Bulls,CHI,115,13,Los Angeles Lakers,LAL,110,United Center,21560,2021-22
401360279,2021-12-20T01:00Z,Final,16,Minnesota Timberwolves,MIN,111,6,Dallas Mavericks,DAL,105,Target Center,16127,2021-22
401360280,2021-12-20T01:00Z,Final,21,Phoenix Suns,PHX,137,30,Charlotte Hornets,CHA,106,PHX Arena,17071,2021-22
401360281,2021-12-21T00:30Z,Final,2,Boston Celtics,BOS,103,20,Philadelphia 76ers,PHI,108,TD Garden,19156,2021-22
401360282,2021-12-21T00:30Z,Postponed,28,Toronto Raptors,TOR,0,19,Orlando Magic,ORL,0,Scotiabank Arena,0,2021-22
401360283,2021-12-21T01:00Z,Final,4,Chicago Bulls,CHI,133,10,Houston Rockets,HOU,118,United Center,21150,2021-22
401360284,2021-12-21T01:00Z,Final,29,Memphis Grizzlies,MEM,99,25,Oklahoma City Thunder,OKC,102,FedExForum,15721,2021-22
401360285,2021-12-21T02:00Z,Final,26,Utah Jazz,UTAH,112,30,Charlotte Hornets,CHA,102,Delta Center,18306,2021-22
401360286,2021-12-21T03:00Z,Final,9,Golden State Warriors,GS,113,23,Sacramento Kings,SAC,98,Chase Center,18064,2021-22
401360287,2021-12-21T03:30Z,Final,12,LA Clippers,LAC,92,24,San Antonio Spurs,SA,116,crypto.com Arena,18096,2021-22
401360288,2021-12-22T00:30Z,Postponed,17,Brooklyn Nets,BKN,0,27,Washington Wizards,WSH,0,Barclays Center,0,2021-22
401360289,2021-12-22T00:30Z,Final,14,Miami Heat,MIA,125,11,Indiana Pacers,IND,96,Kaseya Center,19600,2021-22
401360290,2021-12-22T00:30Z,Final,18,New York Knicks,NY,105,8,Detroit Pistons,DET,91,Madison Square Garden,17906,2021-22
401360291,2021-12-22T01:00Z,Final,3,New Orleans Pelicans,NO,111,22,Portland Trail Blazers,POR,97,Smoothie King Center,15272,2021-22
401360292,2021-12-22T01:30Z,Final,6,Dallas Mavericks,DAL,114,16,Minnesota Timberwolves,MIN,102,American Airlines Center,20056,2021-22
401360293,2021-12-22T03:00Z,Final,13,Los Angeles Lakers,LAL,90,21,Phoenix Suns,PHX,108,crypto.com Arena,18997,2021-22
401360294,2021-12-23T00:30Z,Final,1,Atlanta Hawks,ATL,98,19,Orlando Magic,ORL,104,State Farm Arena,15299,2021-22
401360295,2021-12-23T00:30Z,Final,2,Boston Celtics,BOS,111,5,Cleveland Cavaliers,CLE,101,TD Garden,19156,2021-22
401360296,2021-12-23T01:00Z,Postponed,4,Chicago Bulls,CHI,0,28,Toronto Raptors,TOR,0,United Center,0,2021-22
401360297,2021-12-23T01:00Z,Final,15,Milwaukee Bucks,MIL,126,10,Houston Rockets,HOU,106,Fiserv Forum,17341,2021-22
401360298,2021-12-23T01:00Z,Final,25,Oklahoma City Thunder,OKC,108,7,Denver Nuggets,DEN,94,Paycom Center,14932,2021-22
401360299,2021-12-23T03:00Z,Final,23,Sacramento Kings,SAC,89,12,LA Clippers,LAC,105,Golden 1 Center,15386,2021-22
401360300,2021-12-24T00:00Z,Final,11,Indiana Pacers,IND,118,10,Houston Rockets,HOU,106,Gainbridge Fieldhouse,15089,2021-22
401360301,2021-12-24T00:00Z,Final,19,Orlando Magic,ORL,104,3,New Orleans Pelicans,NO,110,Kia Center,13954,2021-22
401360302,2021-12-24T00:00Z,Final,20,Philadelphia 76ers,PHI,96,1,Atlanta Hawks,ATL,98,Xfinity Mobile Arena,20408,2021-22
401360303,2021-12-24T00:30Z,Final,14,Miami Heat,MIA,115,8,Detroit Pistons,DET,112,Kaseya Center,19600,2021-22
401360304,2021-12-24T00:30Z,Final,18,New York Knicks,NY,117,27,Washington Wizards,WSH,124,Madison Square Garden,18208,2021-22
401360305,2021-12-24T01:30Z,Final,6,Dallas Mavericks,DAL,95,15,Milwaukee Bucks,MIL,102,American Airlines Center,19654,2021-22
401360306,2021-12-24T02:00Z,Final,7,Denver Nuggets,DEN,107,30,Charlotte Hornets,CHA,115,Ball Arena,17003,2021-22
401360307,2021-12-24T02:00Z,Final,21,Phoenix Suns,PHX,113,25,Oklahoma City Thunder,OKC,101,PHX Arena,17071,2021-22
401360308,2021-12-24T02:00Z,Final,26,Utah Jazz,UTAH,128,16,Minnesota Timberwolves,MIN,116,Delta Center,18306,2021-22
401360309,2021-12-24T03:00Z,Final,9,Golden State Warriors,GS,113,29,Memphis Grizzlies,MEM,104,Chase Center,18064,2021-22
401360310,2021-12-24T03:00Z,Postponed,22,Portland Trail Blazers,POR,0,17,Brooklyn Nets,BKN,0,Moda Center,0,2021-22
401360311,2021-12-24T03:30Z,Final,13,Los Angeles Lakers,LAL,110,24,San Antonio Spurs,SA,138,crypto.com Arena,18997,2021-22
401358781,2021-12-25T17:00Z,Final,18,New York Knicks,NY,101,1,Atlanta Hawks,ATL,87,Madison Square Garden,19812,2021-22
401358782,2021-12-25T19:30Z,Final,15,Milwaukee Bucks,MIL,117,2,Boston Celtics,BOS,113,Fiserv Forum,17341,2021-22
401358783,2021-12-25T22:00Z,Final,21,Phoenix Suns,PHX,107,9,Golden State Warriors,GS,116,PHX Arena,17071,2021-22
401358784,2021-12-26T01:00Z,Final,13,Los Angeles Lakers,LAL,115,17,Brooklyn Nets,BKN,122,crypto.com Arena,18997,2021-22
401358785,2021-12-26T03:30Z,Final,26,Utah Jazz,UTAH,120,6,Dallas Mavericks,DAL,116,Delta Center,18306,2021-22
401360312,2021-12-26T20:30Z,Final,14,Miami Heat,MIA,93,19,Orlando Magic,ORL,83,Kaseya Center,19600,2021-22
401360313,2021-12-26T23:00Z,Final,5,Cleveland Cavaliers,CLE,144,28,Toronto Raptors,TOR,99,Rocket Arena,19432,2021-22
401360314,2021-12-26T23:00Z,Final,27,Washington Wizards,WSH,96,20,Philadelphia 76ers,PHI,117,Capital One Arena,16767,2021-22
401360315,2021-12-26T23:00Z,Final,23,Sacramento Kings,SAC,102,29,Memphis Grizzlies,MEM,127,Golden 1 Center,15685,2021-22
401360316,2021-12-27T00:00Z,Final,25,Oklahoma City Thunder,OKC,117,3,New Orleans Pelicans,NO,112,Paycom Center,15608,2021-22
401360317,2021-12-27T00:00Z,Final,24,San Antonio Spurs,SA,144,8,Detroit Pistons,DET,109,Frost Bank Center,14715,2021-22
401360318,2021-12-27T01:00Z,Final,4,Chicago Bulls,CHI,113,11,Indiana Pacers,IND,105,United Center,20475,2021-22
401360319,2021-12-27T02:00Z,Final,12,LA Clippers,LAC,100,7,Denver Nuggets,DEN,103,crypto.com Arena,17759,2021-22
401360320,2021-12-28T00:00Z,Final,30,Charlotte Hornets,CHA,123,10,Houston Rockets,HOU,99,Spectrum Center,19349,2021-22
401360321,2021-12-28T00:30Z,Final,1,Atlanta Hawks,ATL,118,4,Chicago Bulls,CHI,130,State Farm Arena,17049,2021-22
401360322,2021-12-28T01:00Z,Final,16,Minnesota Timberwolves,MIN,108,2,Boston Celtics,BOS,103,Target Center,15962,2021-22
401360323,2021-12-28T01:30Z,Final,24,San Antonio Spurs,SA,104,26,Utah Jazz,UTAH,110,Frost Bank Center,16255,2021-22
401360324,2021-12-28T02:00Z,Final,21,Phoenix Suns,PHX,113,29,Memphis Grizzlies,MEM,114,PHX Arena,17071,2021-22
401360325,2021-12-28T03:00Z,Final,22,Portland Trail Blazers,POR,117,6,Dallas Mavericks,DAL,132,Moda Center,18430,2021-22
401360326,2021-12-28T03:30Z,Final,12,LA Clippers,LAC,108,17,Brooklyn Nets,BKN,124,crypto.com Arena,17128,2021-22
401360327,2021-12-29T00:00Z,Final,19,Orlando Magic,ORL,110,15,Milwaukee Bucks,MIL,127,Kia Center,16696,2021-22
401360328,2021-12-29T00:30Z,Final,14,Miami Heat,MIA,119,27,Washington Wizards,WSH,112,Kaseya Center,19600,2021-22
401360329,2021-12-29T00:30Z,Final,28,Toronto Raptors,TOR,109,20,Philadelphia 76ers,PHI,114,Scotiabank Arena,6960,2021-22
401360330,2021-12-29T01:00Z,Final,10,Houston Rockets,HOU,123,13,Los Angeles Lakers,LAL,132,Toyota Center (Houston),18104,2021-22
401360331,2021-12-29T01:00Z,Final,16,Minnesota Timberwolves,MIN,88,18,New York Knicks,NY,96,Target Center,16339,2021-22
401360332,2021-12-29T01:00Z,Final,3,New Orleans Pelicans,NO,108,5,Cleveland Cavaliers,CLE,104,Smoothie King Center,15835,2021-22
401360333,2021-12-29T03:00Z,Final,9,Golden State Warriors,GS,86,7,Denver Nuggets,DEN,89,Chase Center,18064,2021-22
401360334,2021-12-29T03:00Z,Final,23,Sacramento Kings,SAC,117,25,Oklahoma City Thunder,OKC,111,Golden 1 Center,14750,2021-22
401360335,2021-12-30T00:00Z,Final,8,Detroit Pistons,DET,85,18,New York Knicks,NY,94,Little Caesars Arena,18312,2021-22
401360336,2021-12-30T00:00Z,Final,11,Indiana Pacers,IND,108,30,Charlotte Hornets,CHA,116,Gainbridge Fieldhouse,17608,2021-22
401360337,2021-12-30T00:30Z,Final,2,Boston Celtics,BOS,82,12,LA Clippers,LAC,91,TD Garden,19156,2021-22
401360338,2021-12-30T01:00Z,Final,4,Chicago Bulls,CHI,131,1,Atlanta Hawks,ATL,117,United Center,21372,2021-22
401360339,2021-12-30T01:00Z,Final,29,Memphis Grizzlies,MEM,104,13,Los Angeles Lakers,LAL,99,FedExForum,17794,2021-22
401360340,2021-12-30T01:30Z,Postponed,24,San Antonio Spurs,SA,0,14,Miami Heat,MIA,0,Frost Bank Center,0,2021-22
401360341,2021-12-30T02:00Z,Final,21,Phoenix Suns,PHX,115,25,Oklahoma City Thunder,OKC,97,PHX Arena,17071,2021-22
401360342,2021-12-30T03:00Z,Final,22,Portland Trail Blazers,POR,105,26,Utah Jazz,UTAH,120,Moda Center,17828,2021-22
401360343,2021-12-30T03:30Z,Final,23,Sacramento Kings,SAC,95,6,Dallas Mavericks,DAL,94,Golden 1 Center,16071,2021-22
401360344,2021-12-31T00:00Z,Final,17,Brooklyn Nets,BKN,102,20,Philadelphia 76ers,PHI,110,Barclays Center,17920,2021-22
401360345,2021-12-31T00:00Z,Final,19,Orlando Magic,ORL,118,15,Milwaukee Bucks,MIL,136,Kia Center,15855,2021-22
401360346,2021-12-31T00:00Z,Final,27,Washington Wizards,WSH,110,5,Cleveland Cavaliers,CLE,93,Capital One Arena,15637,2021-22
401360347,2021-12-31T02:30Z,Postponed,7,Denver Nuggets,DEN,0,9,Golden State Warriors,GS,0,Ball Arena,0,2021-22
401360348,2021-12-31T18:00Z,Final,2,Boston Celtics,BOS,123,21,Phoenix Suns,PHX,108,TD Garden,19156,2021-22
401360349,2021-12-31T20:00Z,Final,11,Indiana Pacers,IND,106,4,Chicago Bulls,CHI,108,Gainbridge Fieldhouse,17515,2021-22
401360350,2021-12-31T23:00Z,Final,23,Sacramento Kings,SAC,96,6,Dallas Mavericks,DAL,112,Golden 1 Center,15833,2021-22
401360351,2022-01-01T00:00Z,Final,10,Houston Rockets,HOU,110,14,Miami Heat,MIA,120,Toyota Center (Houston),16197,2021-22
401360352,2022-01-01T00:30Z,Final,5,Cleveland Cavaliers,CLE,118,1,Atlanta Hawks,ATL,121,Rocket Arena,17745,2021-22
401360353,2022-01-01T00:30Z,Final,28,Toronto Raptors,TOR,116,12,LA Clippers,LAC,108,Scotiabank Arena,0,2021-22
401360354,2022-01-01T01:00Z,Final,29,Memphis Grizzlies,MEM,118,24,San Antonio Spurs,SA,105,FedExForum,15412,2021-22
401360355,2022-01-01T01:00Z,Final,25,Oklahoma City Thunder,OKC,95,18,New York Knicks,NY,80,Paycom Center,16451,2021-22
401360356,2022-01-01T02:00Z,Final,26,Utah Jazz,UTAH,120,16,Minnesota Timberwolves,MIN,108,Delta Center,18306,2021-22
401360357,2022-01-01T03:30Z,Final,13,Los Angeles Lakers,LAL,139,22,Portland Trail Blazers,POR,106,crypto.com Arena,18997,2021-22
401360358,2022-01-01T23:30Z,Final,15,Milwaukee Bucks,MIL,136,3,New Orleans Pelicans,NO,113,Fiserv Forum,17341,2021-22
401360359,2022-01-02T00:00Z,Final,8,Detroit Pistons,DET,117,24,San Antonio Spurs,SA,116,Little Caesars Arena,18911,2021-22
401360360,2022-01-02T00:00Z,Final,27,Washington Wizards,WSH,119,4,Chicago Bulls,CHI,120,Capital One Arena,19043,2021-22
401360361,2022-01-02T00:30Z,Final,17,Brooklyn Nets,BKN,116,12,LA Clippers,LAC,120,Barclays Center,17732,2021-22
401360362,2022-01-02T01:00Z,Final,10,Houston Rockets,HOU,111,7,Denver Nuggets,DEN,124,Toyota Center (Houston),18055,2021-22
401360363,2022-01-02T02:00Z,Final,26,Utah Jazz,UTAH,116,9,Golden State Warriors,GS,123,Delta Center,18306,2021-22
401360364,2022-01-02T20:30Z,Final,28,Toronto Raptors,TOR,120,18,New York Knicks,NY,105,Scotiabank Arena,0,2021-22
401360365,2022-01-02T23:00Z,Final,2,Boston Celtics,BOS,116,19,Orlando Magic,ORL,111,TD Garden,19156,2021-22
401360366,2022-01-02T23:00Z,Final,5,Cleveland Cavaliers,CLE,108,11,Indiana Pacers,IND,104,Rocket Arena,17808,2021-22
401360367,2022-01-02T23:00Z,Final,23,Sacramento Kings,SAC,115,14,Miami Heat,MIA,113,Golden 1 Center,13699,2021-22
401360368,2022-01-03T00:00Z,Final,30,Charlotte Hornets,CHA,99,21,Phoenix Suns,PHX,133,Spectrum Center,19088,2021-22
401360369,2022-01-03T00:00Z,Final,25,Oklahoma City Thunder,OKC,86,6,Dallas Mavericks,DAL,95,Paycom Center,14751,2021-22
401360370,2022-01-03T02:30Z,Final,13,Los Angeles Lakers,LAL,108,16,Minnesota Timberwolves,MIN,103,crypto.com Arena,18343,2021-22
401360371,2022-01-04T00:00Z,Final,20,Philadelphia 76ers,PHI,133,10,Houston Rockets,HOU,113,Xfinity Mobile Arena,20026,2021-22
401360372,2022-01-04T00:00Z,Final,27,Washington Wizards,WSH,124,30,Charlotte Hornets,CHA,121,Capital One Arena,8902,2021-22
401360373,2022-01-04T00:30Z,Final,17,Brooklyn Nets,BKN,104,29,Memphis Grizzlies,MEM,118,Barclays Center,17089,2021-22
401360374,2022-01-04T01:00Z,Final,4,Chicago Bulls,CHI,102,19,Orlando Magic,ORL,98,United Center,20502,2021-22
401360375,2022-01-04T01:00Z,Final,15,Milwaukee Bucks,MIL,106,8,Detroit Pistons,DET,115,Fiserv Forum,17341,2021-22
